created_at,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,hashtags,user_mentions,user_mentions_ids,user_id_str,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_verified,created_at_dt,polarity
Sat Jul 24 23:59:48 +0000 2021,1419084933629235206,"RT @WNOW_NEWS: Our referee at the Olympics 

#boxing #Nelka #Shiromala #SLboxing #SriLankanboxing #referee #BestoftheAsians https://t.co/jw…","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">My Favorite RT Bot</a>",,,,,,,,,,False,121,0,False,False,,en,boxing;Nelka;Shiromala;SLboxing;SriLankanboxing;referee;BestoftheAsians,WNOW_NEWS,904753257309974530,1345329511605415936,SLRTBot,Sri Lanka,"I will Retweet Your favorite # Tags. If you need to #RT any #Tag or Your #Account Tweets #DM to #SL_Bota. #SL_Bota ready to Retweet.
✍️ by @619Sniper619",288,7,3,Sat Jan 02 11:22:17 +0000 2021,False,2021-07-24 23:59:48,0.0
Sat Jul 24 23:59:48 +0000 2021,1419084933549670403,RT @chikausas: y’all do realise they’re literally doing shit like this to make you forget the fact that most of japan did not want the game…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,6409,0,False,False,,en,,chikausas,286543276,907466582317834245,hyperstagbuster,The sea,"He/Him, 25, Short writer, Constantly done with everything.",36,637,0,Tue Sep 12 04:51:07 +0000 2017,False,2021-07-24 23:59:48,0.15
Sat Jul 24 23:59:48 +0000 2021,1419084936749981699,@Olympics I am can someone explain how the surfing works,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4190822270198784e+18,1419082227019878408,52422878.0,52422878,Olympics,,,,,False,0,0,False,False,,en,,Olympics,52422878,1377013757021458436,Backup0807,,Cricket👍,3,119,0,Tue Mar 30 21:44:07 +0000 2021,False,2021-07-24 23:59:48,0.0
Sat Jul 24 23:59:49 +0000 2021,1419084937513390082,RT @_celia_bedelia_: Just thinking about how the US Men’s soccer team hasn’t qualified for the Olympics since 2008 and the US Women’s team…,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",,,,,,,,,,False,2196,0,False,False,,en,,_celia_bedelia_,807968504,13568722,quixoticgeek,Europe,"Geek, Dyke, Brewer, Rider of Bikes, Archer, Quixotic, Generally Curious, Mostly Harmless, she/her ￼❄️",1647,1122,123,Sun Feb 17 00:16:21 +0000 2008,False,2021-07-24 23:59:49,0.0
Sat Jul 24 23:59:49 +0000 2021,1419084940080140290,"RT @TopTrendThai: Twitter Trend
2021-07-25 06:33:37
1. #น้องเทนนิส
2. #Olympics
3. #ขอซิโนแว็คให้กองทัพ
4. #โอลิมปิกเกมส์
5. #ครั้งหนึ่งที่…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,16,0,False,False,,en,น้องเทนนิส;Olympics;ขอซิโนแว็คให้กองทัพ;โอลิมปิกเกมส์,TopTrendThai,837126367779008512,1255828965366747136,NUNUN1994,,"Your smile is my happiness☀️💫☁🌟🌙🌨️❄️ 
@yinyin_anw @warwanarat @bb0un #ทีมหยิ่นชอบก่อน",163,301,0,Thu Apr 30 11:59:02 +0000 2020,False,2021-07-24 23:59:49,0.0
Sat Jul 24 23:59:49 +0000 2021,1419084940478664707,"RT @OpIndia_com: Bollywood entertainer Alia Bhatt shares 2012 London Olympics picture as current Tokyo games, gets mocked https://t.co/Oanh…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,888,0,False,False,,en,,OpIndia_com,74980737,3914703980,vishalp05695966,,Proud Hindu || Die hard modi bhakt || Jay Shri Ram,749,1562,0,Fri Oct 16 14:36:07 +0000 2015,False,2021-07-24 23:59:49,0.0
Sat Jul 24 23:59:49 +0000 2021,1419084938582790144,I thought that was a 50-50 but it was a nose grind on the gap to rail. Pretty dope. #Olympics #skateboarding,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,Olympics;skateboarding,,,917405375950766081,mikeyonmute,"California, USA",I’m a shoo-in for hater of the year.,31,533,0,Mon Oct 09 15:04:21 +0000 2017,False,2021-07-24 23:59:49,0.25
Sat Jul 24 23:59:50 +0000 2021,1419084943129554946,Keep your #Olympics  #OlympicGames  I’m watching Prez #Trump in Arizona. He never disappoints!… https://t.co/lAzMmtVWGo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,72,False,False,False,en,Olympics;OlympicGames;Trump,,,1419549920,AngysAngy,,,20,47,0,Sat May 11 02:09:53 +0000 2013,False,2021-07-24 23:59:50,0.0
Sat Jul 24 23:59:50 +0000 2021,1419084944983216130,"RT @BBCSport: Today marks the first time skateboarding and surfing have appeared at the #Olympics

The men's street skateboarding is under…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,126,0,False,False,,en,Olympics,BBCSport,265902729,1008745859717222401,jesusrockz1133,"Florida, USA",Eddie Wolfe’s Girl ❤️😍💍                      I LOVE EVERYONE AND EVERYTHING!! #CHRISTIAN #SWIFTIE #SWIFTLET #LOVATIC ❤️❤️😍😍,698,4994,0,Mon Jun 18 16:18:49 +0000 2018,False,2021-07-24 23:59:50,0.25
Sat Jul 24 23:59:50 +0000 2021,1419084943792099328,RT @ForIAmKing78: President Trump is talking about the man (Who identifies as a woman) competing in the women's Olympics weight lifting com…,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,4,0,False,False,,en,,ForIAmKing78,1063880560190341121,1154120300067295237,SammyBosko,Commiefornia,#MasksSuck | Nope 💉 | Living under the Tyrant Gov. Gavin Newsolini | I Swear Too Much 🤷‍♀️ | #AmericaFirst #SaveAmerica | RT sometimes means take a look,347,1112,1,Wed Jul 24 20:04:56 +0000 2019,False,2021-07-24 23:59:50,0.0
Sat Jul 24 23:59:50 +0000 2021,1419084943058145284,"RT @LouayKhraish: The most beautiful image from the #OpeningCeremony  are the two #Syrian brothers, who were reunited @Olympics: Alaa Maso,…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,13,0,False,False,,en,OpeningCeremony;Syrian,LouayKhraish;Olympics,38135350;52422878,88049635,fredbteich,"Dijon, France","🇱🇧 Neurosurgery fellow in 🇫🇷. Blogbaladi contributor. Tennis 🎾, F1 🏎 and MotoGP 🏍 fan. Metal 🤘, series, 📰 addict, and a quodophile.",2823,1998,47,Fri Nov 06 22:31:04 +0000 2009,False,2021-07-24 23:59:50,0.675
Sat Jul 24 23:59:50 +0000 2021,1419084943011966978,Papa goes down again. #Olympics #skateboarding,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,,en,Olympics;skateboarding,,,232015384,Craig_McMorris,"Whistler, British Columbia",snowboarder,30243,289,132,Thu Dec 30 02:10:13 +0000 2010,True,2021-07-24 23:59:50,-0.15555555555555559
Sat Jul 24 23:59:50 +0000 2021,1419084942118592512,"RT @HirokoTabuchi: At the beach volleyball arena, organizers have started hosing down the sand after competitors complained it was burning…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,40,0,False,False,,en,,HirokoTabuchi,8442372,294845703,neokko1,東京都町田市,"サッカーはＦＣ町田ゼルビアとモンテディオ山形を野球は日大三高を応援しています。
町田市在住、両親の実家は山形の朝日町と村山市です。
町田市へは17年前に引っ越してきました。高校から町田へ通学していましたので町田市とは40年の近くの縁があります。
社台ＳＣ、サンデーＴＣの会員歴約20年です。
よろしくお願いします。",2634,4987,76,Sat May 07 21:54:21 +0000 2011,False,2021-07-24 23:59:50,-0.2277777777777778
Sat Jul 24 23:59:50 +0000 2021,1419084941711785984,RT @icecube: The USA men’s 3x3 team didn’t qualify without us.  https://t.co/B4XdP0S1kE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,31,0,False,False,False,en,,icecube,19671129,1343497657705263105,_thehoodnerd,,😊♐️💜Dms closed,2835,2112,5,Mon Dec 28 10:03:18 +0000 2020,False,2021-07-24 23:59:50,0.0
Sat Jul 24 23:59:50 +0000 2021,1419084944991739908,RT @BeccaWhite45: The #TrumpRally is way better than the #Olympics. #TRUMP2024ToSaveAmerica #SaveAmerica,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,,en,TrumpRally;Olympics;TRUMP2024ToSaveAmerica;SaveAmerica,BeccaWhite45,1406764768556244994,1344120811863597057,Jakaroo1965,,No DM's .....  🇺🇲 🇬🇧  became a USA citizen in  2015... #MAGA,777,1049,1,Wed Dec 30 03:19:26 +0000 2020,False,2021-07-24 23:59:50,0.5
Sat Jul 24 23:59:51 +0000 2021,1419084948959604738,Skateboarding is so good to watch. #Olympics,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4190826592597197e+18,1419082659259719680,135567828.0,135567828,Claire_McGing,,,,,False,0,2,False,False,,en,Olympics,,,135567828,Claire_McGing,Dublin ,"Research & write about #womeninpolitics #elections. Equality, Diversity + Inclusion Manager @myiadt. Feminist. Book worm. she/her",5642,5470,98,Wed Apr 21 17:27:28 +0000 2010,False,2021-07-24 23:59:51,0.7
Sat Jul 24 23:59:51 +0000 2021,1419084948527484930,"Medal tally as of July 24, 10 pm | LIVE UPDATES AND RESULTS: Tokyo Olympics https://t.co/cRUhokZmyD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,2,False,False,False,en,,,,34664371,mariaressa,Philippines,"Idealist. Skeptic. Pragmatist. Journalist. Author. CEO, Rappler",428459,4172,2303,Thu Apr 23 16:57:05 +0000 2009,True,2021-07-24 23:59:51,0.13636363636363635
Sat Jul 24 23:59:51 +0000 2021,1419084946296217606,this American guy skating at the olympics with airpods in and i can’t walk ten metres without one of mine falling out,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,6,False,False,,en,,,,884796754218151936,lbj_lucy,United Kingdom,She/Her,394,1112,1,Tue Jul 11 15:29:19 +0000 2017,False,2021-07-24 23:59:51,0.0
Sat Jul 24 23:59:52 +0000 2021,1419084949832015874,"RT @WayneDupreeShow: BREAKING: USA wins no medals to open Summer Olympics, first time since 1972

We used to send our best.... #EndOfTheLes…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2211,0,False,False,,en,,WayneDupreeShow,282695161,1270775942445699075,JohnstenChris,United States,Proud supporter for America!,74,878,0,Wed Jun 10 17:53:54 +0000 2020,False,2021-07-24 23:59:52,0.3875
Sat Jul 24 23:59:52 +0000 2021,1419084951933407234,"RT @nytimes: Two words: Simone Biles.

Early Sunday morning Eastern time, the American gymnastics star will take to the uneven bars, the be…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,211,0,False,False,,en,,nytimes,807095,807488689,Sanasan_Gree,"Paris, France","Juriste, romancière et dramavore. Parisienne mais pas relou. Humaniste avant tout.",272,975,0,Thu Sep 06 19:48:29 +0000 2012,False,2021-07-24 23:59:52,-0.03333333333333333
Sat Jul 24 23:59:52 +0000 2021,1419084953061494784,RT @ArvindKejriwal: Congratulations to @mirabai_chanu for winning silver medal in weight lifting. This is first medal for India in Tokyo Ol…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2030,0,False,False,,en,,ArvindKejriwal;mirabai_chanu,405427035;997046099088166912,1224742427132493825,untvin,Mother Russia,"Abhi Pelne Ka Time Hai!
संविधानरक्षक - झाडूवाला
For Best Tweets @RoflEpicDon",823,553,0,Tue Feb 04 17:12:22 +0000 2020,False,2021-07-24 23:59:52,0.375
Sat Jul 24 23:59:53 +0000 2021,1419084956530315266,emotional @ all the hq x olympics content,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,,,,1284976528024113152,tobiochii,she/her | 21,#OIKAWA: don't you ever forget this worthless pride of mine | 🌗,351,312,18,Sun Jul 19 22:21:04 +0000 2020,False,2021-07-24 23:59:53,0.0
Sat Jul 24 23:59:53 +0000 2021,1419084954072350720,RT @itskeyon: Just found out hosting the Olympics cost 12 billion dollars….. https://t.co/AY71UUF7u8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4154,0,False,False,True,en,,itskeyon,3101758602,1146419952,dhu_dhuan,"Kota Surabaya, Jawa Timur",,13302,26,9,Sun Feb 03 22:44:13 +0000 2013,False,2021-07-24 23:59:53,0.0
Sat Jul 24 23:59:53 +0000 2021,1419084957201354753,(Metro):#Dan #Walker reveals full story behind unforgettable time hen party crashed Rio 2016 Olympics coverage : Pr… https://t.co/bQ7x3RaCdC,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>",,,,,,,,,,False,0,0,False,False,True,en,Dan;Walker,,,3534222021,newsoneplace,,"https://t.co/WWMmIkl7DB is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place.
#TrendsSpy",820,136,1498,Thu Sep 03 13:15:22 +0000 2015,False,2021-07-24 23:59:53,0.25
Sat Jul 24 23:59:53 +0000 2021,1419084954844241925,RT @mygbebe: Being interviewed on the news for being the Presidential Envoy right after they were included amongst South Korea's pride for…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1825,0,False,False,,en,,mygbebe,818076330671489025,1286381223846305792,honeypotjoonie,21 | Blk | any pronouns,#JOON🌟: 'Cause your lips and your thighs and your everything fine ~2018 아미~ polytan,1218,792,20,Thu Jul 23 19:23:18 +0000 2020,False,2021-07-24 23:59:53,0.2857142857142857
Sat Jul 24 23:59:53 +0000 2021,1419084955410472965,RT @suckerforyuu: all these haikyuu olympics art literally keeping me alive rn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1504,0,False,False,,en,,suckerforyuu,977674772447338496,2537355555,changmonbe,,"iel/elle  ''вe poѕιтιve, ɴo ɴeɢαтιve'' Monica : stronza egocentrica che beve il Bubble Tea

courage les lesbiennes

𝒈𝒐𝒎𝒂𝒓



pv @changbebee",301,221,15,Fri May 09 16:44:00 +0000 2014,False,2021-07-24 23:59:53,0.1
Sat Jul 24 23:59:53 +0000 2021,1419084955339182087,Nike’s skateboarding outfits for these Olympics are 🔥,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,,en,,,,4893286679,Tonyhkchow,HK to NC to NYC,"Videos and podcasts @FiveThirtyEight | American Immigrant | Terrible French Speaker | Carolina Blue, Gunners Red",3677,1299,70,Tue Feb 09 22:28:21 +0000 2016,True,2021-07-24 23:59:53,0.0
Sat Jul 24 23:59:54 +0000 2021,1419084958531047425,"RT @QasimRashid: “Rules are rules”—which is why Sha’Carri Richardson is suspended from the Olympic Team for 1 pot violation, but Alen Hadzi…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7101,0,False,False,,en,,QasimRashid,85583894,3041939651,houseplantbaby,Canada,"a fairly pleasant, if not a bit gay, person to be around
she/they 🇨🇦",11,113,0,Tue Feb 17 05:09:47 +0000 2015,False,2021-07-24 23:59:54,0.0
Sat Jul 24 23:59:54 +0000 2021,1419084960015736832,"RT @InsideGym: We're just about an hour away from Women's Qualifications! Here are 10 athletes we can't wait to see!
#Olympics
#TokyoOlympi…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9,0,False,False,,en,Olympics,InsideGym,29296901,3306880089,Pamchenkova,,Gymnastics is high art,7873,77,103,Wed Jun 03 10:37:44 +0000 2015,False,2021-07-24 23:59:54,0.0
Sat Jul 24 23:59:54 +0000 2021,1419084960921702401,"RT @strongest_decoy: FURUDATE PLEASE GIVE US SOME HAIKYUU X OLYMPICS CONTENT PLEASE,,, I KNOW YOU WANT IT TOO,, LETS WIN TOGETHER SENSEI","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,772,0,False,False,,en,,strongest_decoy,1181194012566249474,900191191760818177,hetakus0_,"Porto Alegre, Brasil",gays animes and angry issues | @all0nes is my sakusa kyoomi💍 | protecc ritsumafu at all costs 🙏🏻❤️ | INFP,256,254,0,Wed Aug 23 03:01:19 +0000 2017,False,2021-07-24 23:59:54,0.8
Sat Jul 24 23:59:54 +0000 2021,1419084960942678018,"RT @1BIGLIFE: Wheels Coming Off Biden ""Presidency"" ReeEEeE Stream 7-23-21 https://t.co/IXU6yeUznO via @YouTube #france #FearStreet #FRA #Fr…","<a href=""https://twitter.com/Mousy972"" rel=""nofollow"">AdvanceML</a>",,,,,,,,,,False,2,0,False,False,False,en,france;FearStreet;FRA,1BIGLIFE;YouTube,180878893;10228272,1280935835789975553,AdvanceML,,"made by an enthusiast
For spreading some informational tweets, 
support me for spreading more Infomartional tweets🕵‍♀️.",150,13,9,Wed Jul 08 18:44:54 +0000 2020,False,2021-07-24 23:59:54,0.0
Sat Jul 24 23:59:55 +0000 2021,1419084964688191488,The world will change the day esports are added to the Olympics,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,,en,,,,766778445510639616,moostrater,,Iowa state ‘25,48,248,0,Fri Aug 19 23:26:42 +0000 2016,False,2021-07-24 23:59:55,0.0
Sat Jul 24 23:59:55 +0000 2021,1419084964407226369,RT @glucosehighs: omi going viral at the olympics for helping the officials mop the court in every game and everyone around the world is sw…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,792,0,False,False,,en,,glucosehighs,1349208228740022272,1336315695601045505,IzaIsScreaming,,20s (very nsfw🚨) | welcome to rt hell | multifandom/main hq | skts hoe | unlabeled :)),30,2202,0,Tue Dec 08 14:24:34 +0000 2020,False,2021-07-24 23:59:55,-0.4
Sat Jul 24 23:59:55 +0000 2021,1419084963828301825,@SarcasticCupcak @mPinoe How embarrassing. America used to be a dominant force in the Olympics.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.419084491763503e+18,1419084491763503111,1.2908809884200428e+18,1290880988420042753,SarcasticCupcak,,,,,False,1,1,False,False,,en,,SarcasticCupcak;mPinoe,1290880988420042753;122130797,1386464916085690369,Judes_Law310,Los Angeles,#TeamJoe,283,944,1,Sun Apr 25 23:39:38 +0000 2021,False,2021-07-24 23:59:55,0.0
